sample_id,news_id,symbol,company,published_date,source,url,title,event_type,event_type_detail,sentiment,impact_level,affected_scope,confidence,labeling_method,reason,symbol_evidence,relation_directness,entity_tier,semantic_release_group,semantic_quality_tier,evidence_completeness_score,manual_review_priority,semantic_correctness_status,default_semantic_query_enabled
75768f2a9dd35b094f69,a3ea06ae208989b1c70cf332b5e62d82,VCI,Công ty Cổ phần Chứng khoán Vietcap,2021-03-19,CafeF,https://cafef.vn/chung-khoan-ban-viet-vci-tang-von-1674-ty-nha-hang-dang-co-den-4000-ty-deal-lon-va-se-day-manh-mang-ib-tro-lai-20210319074109673.chn,"Chứng khoán Bản Việt (VCI): Tăng vốn 1.674 tỷ, ""nhá hàng"" đang có đến 40.000 tỷ ""deal"" lớn và sẽ đẩy mạnh mảng IB trở lại",BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=24; event=PROFIT_GROWTH; symbol=VCI,TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
e4c356f56ea32d328ec5,67088831cfd8cf3ffff408e05aeb2d09,NVL,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,2021-03-20,CafeF,https://cafef.vn/novaland-nvl-phat-hanh-hon-4-trieu-co-phieu-chuyen-doi-trai-phieu-quoc-te-muon-vay-them-1398-ty-dong-20210319231733973.chn,"Novaland (NVL) phát hành hơn 4 triệu cổ phiếu chuyển đổi trái phiếu quốc tế, muốn vay thêm 1.398 tỷ đồng",CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=24; event=STOCK_ISSUANCE; symbol=NVL,TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
830517f648bc50104766,08ea7e348bb9b477f77184fb2fdf4104,GMD,Công ty Cổ phần Gemadept,2021-03-23,VietnamBiz,https://vietnambiz.vn/co-phieu-tam-diem-ngay-24-3-ree-gmd-pwa-20210323163224238.htm,"Cổ phiếu tâm điểm ngày 24/3: REE, GMD, PWA",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=GMD,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
7f91678c215c125c1f3b,08ea7e348bb9b477f77184fb2fdf4104,REE,Công ty Cổ phần Cơ Điện Lạnh,2021-03-23,VietnamBiz,https://vietnambiz.vn/co-phieu-tam-diem-ngay-24-3-ree-gmd-pwa-20210323163224238.htm,"Cổ phiếu tâm điểm ngày 24/3: REE, GMD, PWA",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=REE,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
c473831d687282b08de0,8d3469ebf147f2533cac78edeca5e582,VND,Công ty Cổ phần Chứng khoán VNDIRECT,2021-03-23,VietnamBiz,https://vietnambiz.vn/co-phieu-vnd-cua-vndirect-dung-giao-dich-tren-hose-tu-ngay-30-3-20210323173641534.htm,Cổ phiếu VND của VNDirect dừng giao dịch trên HOSE từ ngày 30/3,OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=OTHER; symbol=VND,TITLE_TICKER|TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
701cee34d6c0b1f3c907,b6a4f3cfce4dfeef97a30152236620b8,PLX,Tập đoàn Xăng dầu Việt Nam,2021-03-23,VietnamBiz,https://vietnambiz.vn/nhom-co-dong-nhat-ban-hoan-tat-mua-25-trieu-co-phieu-plx-20210323154514779.htm,Nhóm cổ đông Nhật Bản hoàn tất mua 25 triệu cổ phiếu PLX,OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=PLX,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
01c70ae90b80cbfcdcf9,5d47d63194d6d6f40d22ebbc4f42e2be,VSC,Công ty Cổ phần Container Việt Nam,2021-03-30,CafeF,https://cafef.vn/elc-qbs-hdc-vsc-tco-psg-dnd-vnt-inc-c32-thong-tin-giao-dich-luong-lon-co-phieu-2021033008253512.chn,"ELC, QBS, HDC, VSC, TCO, PSG, DND, VNT, INC, C32: Thông tin giao dịch lượng lớn cổ phiếu",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=VSC,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
1629f2a955bf51e3afc5,5ddcac810e76e95b2d6a94c9010ba093,TCB,Ngân hàng TMCP Kỹ Thương Việt Nam,2021-03-30,CafeF,https://cafef.vn/ty-phu-quang-it-nhat-50-so-cua-hang-vinmart-se-bat-dau-trien-khai-dich-vu-tai-chinh-trong-nam-nay-doi-tac-da-rat-ro-rang-la-techcombank-20210330115528704.chn,"Tỷ phú Quang: Ít nhất 50% số cửa hàng VinMart sẽ bắt đầu triển khai dịch vụ tài chính trong năm nay, đối tác đã rất rõ ràng là Techcombank",M_AND_A,M_AND_A,NEUTRAL,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=M_AND_A; symbol=TCB,TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_ENTITY_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
b42179a7f71b6242ddf0,934598274b01d492552c7de936c4781d,FPT,Công ty Cổ phần FPT,2021-03-30,CafeF,https://cafef.vn/fpt-da-vao-khao-sat-he-thong-hose-bo-tai-chinh-thanh-lap-ban-chi-dao-xu-ly-su-co-nghen-lenh-20210330170344521.chn,"FPT đã vào khảo sát hệ thống HoSE, Bộ Tài chính thành lập Ban Chỉ đạo xử lý sự cố nghẽn lệnh",BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROJECT_EXPANSION; symbol=FPT,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
a83beefbb03822e7ee58,d76b958eb24d0d8447f14f65c4a04333,REE,Công ty Cổ phần Cơ Điện Lạnh,2021-03-30,CafeF,https://cafef.vn/chu-tich-ree-ba-nguyen-thi-mai-thanh-nam-2021-co-hoi-ma-cuc-ky-lon-du-co-phieu-tang-phi-ma-nhung-van-chua-phan-anh-dung-gia-tri-cong-ty-20210330093017571.chn,"Chủ tịch REE - bà Nguyễn Thị Mai Thanh: Năm 2021 cơ hội M&A cực kỳ lớn, dù cổ phiếu tăng phi mã nhưng vẫn chưa phản ánh đúng giá trị Công ty",CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=DIVIDEND; symbol=REE,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
ba33f5ea5a614216f4d5,076fce6b29e80e1701e912f98a91aa5f,VIC,Tập đoàn Vingroup,2021-04-01,VietnamBiz,https://vietnambiz.vn/tin-kinh-te-truoc-gio-giao-dich-1-4-chung-khoan-my-phan-hoa-vingroup-thoai-het-von-tai-the-crownx-20210401075908797.htm,"Tin kinh tế trước giờ giao dịch (1/4): Chứng khoán Mỹ phân hoá, Vingroup thoái hết vốn tại The CrownX",CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_COMPANY|BODY_COMPANY|BODY_TICKER; score=13; event=STOCK_ISSUANCE; symbol=VIC,TITLE_COMPANY|BODY_COMPANY|BODY_TICKER,TITLE_ENTITY_MENTION,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
9a862f21a30a1e710008,0560af641b7a8cb6a279a52b63ea0454,POW,Tổng Công ty Điện lực Dầu khí Việt Nam,2021-04-02,CafeF,https://cafef.vn/thoai-von-tu-pvm-giup-pv-power-bo-sung-nguon-von-xay-dung-nt3-nt4-20210402153325791.chn,"Thoái vốn từ PVM giúp PV Power bổ sung nguồn vốn xây dựng NT3, NT4",BUSINESS_RESULT,PROFIT_DECLINE,NEGATIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROFIT_DECLINE; symbol=POW,TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_ENTITY_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
799a4984355a403ba0d9,6fa7007c1cd0d0be5e3ae1ea2624e052,FPT,Công ty Cổ phần FPT,2021-04-02,CafeF,https://cafef.vn/fpt-online-foc-chot-danh-sach-co-dong-nhan-co-tuc-bang-tien-ty-le-200-20210402110731269.chn,FPT Online (FOC) chốt danh sách cổ đông nhận cổ tức bằng tiền tỷ lệ 200%,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=DIVIDEND; symbol=FPT,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
6fa9abdc88d9c3fb51d6,75229995dc0e77cb508687b782f1e522,HVN,Tổng Công ty Hàng không Việt Nam,2021-04-06,CafeF,https://cafef.vn/hvn-dxg-va-nhieu-ten-tuoi-lon-khong-duoc-giao-dich-ky-quy-trong-quy-2-20210406215620951.chn,"HVN, DXG và nhiều tên tuổi lớn không được giao dịch ký quỹ trong quý 2",LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=LEGAL_RISK; symbol=HVN,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
4844b7043baffb3a083b,edc99a49f92be9782a36a877d9c55ad5,FPT,Công ty Cổ phần FPT,2021-04-07,CafeF,https://cafef.vn/fpt-retail-frt-dat-ke-hoach-tang-320-lnst-len-120-ty-dong-mo-moi-150-cua-hang-duoc-long-chau-20210406181350903.chn,"FPT Retail (FRT) đặt kế hoạch tăng 320% LNST lên 120 tỷ đồng, mở mới 150 cửa hàng dược Long Châu",BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=PROFIT_GROWTH; symbol=FPT,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
e55fdb0797ca04d5fc90,edc99a49f92be9782a36a877d9c55ad5,FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,2021-04-07,CafeF,https://cafef.vn/fpt-retail-frt-dat-ke-hoach-tang-320-lnst-len-120-ty-dong-mo-moi-150-cua-hang-duoc-long-chau-20210406181350903.chn,"FPT Retail (FRT) đặt kế hoạch tăng 320% LNST lên 120 tỷ đồng, mở mới 150 cửa hàng dược Long Châu",BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=24; event=PROFIT_GROWTH; symbol=FRT,TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
11117c14e25a0ca34caa,5252092df1c4e2e9da99c23383b96955,FPT,Công ty Cổ phần FPT,2021-04-09,CafeF,https://cafef.vn/vnindex-dieu-chinh-ngay-tu-dau-phien-nhieu-co-phieu-tru-chiu-ap-luc-chot-lai-lon-20210409093234261.chn,"FPT, STB, PNJ tăng mạnh, VnIndex chốt phiên cuối tuần giảm nhẹ",LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=LEGAL_RISK; symbol=FPT,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
413e49dd468d376cc325,5252092df1c4e2e9da99c23383b96955,PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,2021-04-09,CafeF,https://cafef.vn/vnindex-dieu-chinh-ngay-tu-dau-phien-nhieu-co-phieu-tru-chiu-ap-luc-chot-lai-lon-20210409093234261.chn,"FPT, STB, PNJ tăng mạnh, VnIndex chốt phiên cuối tuần giảm nhẹ",LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=LEGAL_RISK; symbol=PNJ,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
df9c3991b13ffdc15df6,5252092df1c4e2e9da99c23383b96955,STB,Ngân hàng TMCP Sài Gòn Thương Tín,2021-04-09,CafeF,https://cafef.vn/vnindex-dieu-chinh-ngay-tu-dau-phien-nhieu-co-phieu-tru-chiu-ap-luc-chot-lai-lon-20210409093234261.chn,"FPT, STB, PNJ tăng mạnh, VnIndex chốt phiên cuối tuần giảm nhẹ",LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=LEGAL_RISK; symbol=STB,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
6d05fd8d5b38795e958a,e2247dfda4b6e31d4b6c28ea3bbe58d0,NKG,Công ty Cổ phần Thép Nam Kim,2021-04-09,CafeF,https://cafef.vn/thep-nam-kim-nkg-dat-san-luong-ban-hang-ky-luc-trong-quy-1-2021-xuat-khau-tang-manh-nho-thi-truong-chau-au-va-my-20210409091642543.chn,"Thép Nam Kim (NKG) đạt sản lượng bán hàng kỷ lục trong quý 1/2021, xuất khẩu tăng mạnh nhờ thị trường châu Âu và Mỹ",CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=DIVIDEND; symbol=NKG,TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
c0d7454e8b5cdbd09f96,0c7620d4eda1d2467dd76da01c47617c,FPT,Công ty Cổ phần FPT,2021-04-13,CafeF,https://cafef.vn/dhdcd-chung-khoan-fpt-fpts-dat-muc-tieu-lai-260-ty-dong-nam-2021-tren-co-so-vn-index-dao-dong-quanh-1250-1300-diem-20210413164949381.chn,ĐHĐCĐ Chứng khoán FPT (FPTS): Đặt mục tiêu lãi 260 tỷ đồng năm 2021 trên cơ sở VN-Index dao động quanh 1.250-1.300 điểm,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER; score=9; event=DIVIDEND; symbol=FPT,TITLE_TICKER|BODY_TICKER,TITLE_ENTITY_MENTION,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
40daad1ad95d74856f77,94f66ea4dc76ae91b5b5f683160863f2,VHM,Công ty Cổ phần Vinhomes,2021-04-14,CafeF,https://cafef.vn/phien-14-4-khoi-ngoai-ban-rong-hon-1000-ty-dong-tap-trung-ban-vhm-vnm-cre-20210414151805099.chn,"Phiên 14/4: Khối ngoại bán ròng hơn 1.000 tỷ đồng, tập trung bán VHM, VNM, CRE",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=OTHER; symbol=VHM,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
9e4478ee6c787e24c4eb,94f66ea4dc76ae91b5b5f683160863f2,VNM,Công ty Cổ phần Sữa Việt Nam,2021-04-14,CafeF,https://cafef.vn/phien-14-4-khoi-ngoai-ban-rong-hon-1000-ty-dong-tap-trung-ban-vhm-vnm-cre-20210414151805099.chn,"Phiên 14/4: Khối ngoại bán ròng hơn 1.000 tỷ đồng, tập trung bán VHM, VNM, CRE",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=OTHER; symbol=VNM,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
891d27b1d8b551e2c296,97240caf1886fab83092e481bb81fd46,VIC,Tập đoàn Vingroup,2021-04-14,CafeF,https://cafef.vn/vingroup-thong-tin-chinh-thuc-ve-kha-nang-niem-yet-vinfast-tai-my-nhac-den-spac-la-mot-trong-cac-kha-nang-20210414105252822.chn,"Vingroup thông tin chính thức về khả năng niêm yết VinFast tại Mỹ, nhắc đến SPAC là một trong các khả năng",CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_COMPANY|BODY_COMPANY; score=11; event=STOCK_ISSUANCE; symbol=VIC,TITLE_COMPANY|BODY_COMPANY,TITLE_ENTITY_MENTION,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
de9df08aa4b5ce348486,df85e2f2a82926e5283ac7ffcf0e11ee,VHM,Công ty Cổ phần Vinhomes,2021-04-14,VietnamBiz,https://vietnambiz.vn/phien-14-4-khoi-ngoai-ban-rong-toi-1015-ty-dong-tam-diem-vhm-20210414165613547.htm,"Phiên 14/4: Khối ngoại bán ròng tới 1.015 tỷ đồng, tâm điểm VHM",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=OTHER; symbol=VHM,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
758927f3a7d300cdb50a,dc1c454471e7a58b81e97edd56164420,SHS,Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội,2021-04-15,VietnamBiz,https://vietnambiz.vn/nguoi-nha-lanh-dao-chung-khoan-shs-muon-ban-tat-500000-cp-khi-gia-dat-dinh-20210415084843223.htm,Người nhà lãnh đạo Chứng khoán SHS muốn bán tất 500.000 cp khi giá đạt đỉnh,OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=SHS,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
